gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons
OCA2	ENST00000354638	23	1	12	20	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	20	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
OCEL1	ENST00000215061	6	0		0		3	1,2,3
OCLN	ENST00000396442	8	0		7	2,3,4,5,6,8,9	7	2,3,4,5,6,8,9
OCRL	ENST00000371113	24	0		7	5,6,14,16,20,22,23	23	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ODAD1	ENST00000674294	14	0		0		5	3,7,10,13,16
ODAD2	ENST00000305242	19	0		0		7	3,5,7,10,13,16,18
ODAD3	ENST00000356392	13	0		0		4	1,4,6,11
ODAD4	ENST00000377540	12	0		0		7	2,4,5,6,7,9,11
ODAPH	ENST00000311623	2	0		0		1	2
ODC1	ENST00000234111	10	0		0		4	4,5,11,12
ODF4	ENST00000328248	3	0		0		1	1
OFD1	ENST00000340096	23	0		6	1,6,12,13,16,19	23	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
OGDH	ENST00000222673	22	0		0		4	6,11,17,19
OGDHL	ENST00000374103	22	0		0		12	2,5,7,9,10,11,12,17,19,20,21,23
OGG1	ENST00000344629	7	0		0		1	4
OGT	ENST00000373719	22	0		5	11,14,16,17,20	22	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
OLR1	ENST00000309539	6	0		0		0	
ONECUT1	ENST00000305901	2	0		0		1	1
OOEP	ENST00000370359	3	0		0		2	1,2
OPA1	ENST00000361510	30	0		0		11	2,4,5,12,13,17,18,25,28,29,30
OPA3	ENST00000263275	2	0		0		1	2
OPCML	ENST00000524381	8	0		0		0	
OPHN1	ENST00000355520	23	0		5	2,8,11,13,21	23	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
OPLAH	ENST00000618853	26	0		0		5	10,12,14,20,27
OPN1LW	ENST00000369951	6	0		3	1,3,6	6	1,2,3,4,5,6
OPN1MW	ENST00000595290	6	0		6	1,2,3,4,5,6	6	1,2,3,4,5,6
OPN1SW	ENST00000249389	5	0		0		2	2,5
OPTN	ENST00000378747	13	0		0		5	3,6,9,12,13
OR2J3	ENST00000641151	1	1	4	1	4	1	4
ORC1	ENST00000371568	16	0		0		9	3,4,9,11,12,13,15,16,17
ORC4	ENST00000392857	13	0		0		4	7,9,13,14
ORC6	ENST00000219097	7	0		0		3	3,4,7
OSBPL2	ENST00000313733	13	0		0		1	3
OSBPL9	ENST00000428468	24	0		0		5	2,8,11,17,22
OSGEP	ENST00000206542	11	0		0		3	1,9,10
OSMR	ENST00000274276	17	0		0		3	2,10,18
OSTC	ENST00000361564	4	0		0		1	1
OSTM1	ENST00000193322	6	0		0		2	1,6
OTC	ENST00000039007	10	0		1	1	10	1,2,3,4,5,6,7,8,9,10
OTOA	ENST00000646100	28	0		0		6	3,7,12,13,14,19
OTOF	ENST00000272371	46	0		0		8	1,5,9,10,11,12,15,17
OTOF	ENST00000339598	28	0		0		5	5,6,16,22,26
OTOG	ENST00000399397	56	0		0		19	5,6,15,19,21,23,25,28,30,34,35,36,41,42,43,44,50,52,53
OTOGL	ENST00000547103	58	0		0		19	2,3,5,8,18,22,25,30,34,35,44,45,47,48,49,53,55,56,59
OTUD5	ENST00000376488	9	0		3	1,4,7	9	1,2,3,4,5,6,7,8,9
OTUD6B	ENST00000404789	7	0		0		3	1,4,6
OTUD7A	ENST00000307050	11	1	13	11	3,4,5,6,7,8,9,10,11,12,13	11	3,4,5,6,7,8,9,10,11,12,13
OTULIN	ENST00000284274	7	0		0		2	5,6
OTX2	ENST00000672264	3	0		0		2	4,5
OVOL2	ENST00000278780	4	0		0		2	2,4
OXA1L	ENST00000612549	10	0		0		3	2,7,9
OXCT1	ENST00000196371	17	0		0		6	3,5,6,8,10,15
OXGR1	ENST00000541038	1	0		0		1	4
OXR1	ENST00000517566	16	0		0		4	2,14,16,17
P2RX2	ENST00000643471	11	0		0		3	6,8,11
P2RX6	ENST00000413302	12	0		0		7	3,4,5,6,7,8,11
P2RY12	ENST00000302632	1	0		0		1	3
P2RY8	ENST00000381297	1	0		0		1	2
P3H1	ENST00000296388	15	0		0		6	1,4,5,11,13,15
P3H2	ENST00000319332	15	0		0		3	1,6,14
P4HA1	ENST00000394890	14	0		0		7	2,3,6,8,11,12,15
P4HA2	ENST00000360568	14	0		0		0	
P4HA2	ENST00000379104	14	0		0		2	6,8
P4HB	ENST00000331483	11	0		0		6	2,5,6,7,8,9
P4HTM	ENST00000383729	9	0		0		4	1,2,8,9
PABPC1	ENST00000318607	14	0		0		2	2,12
PABPC1L	ENST00000217073	14	0		0		7	3,4,5,6,8,12,13
PABPC5	ENST00000312600	1	0		1	2	1	2
PABPN1	ENST00000216727	7	0		0		1	6
PACS1	ENST00000320580	24	0		0		9	1,2,3,8,12,13,15,17,22
PACS2	ENST00000447393	25	0		0		1	9
PACSIN1	ENST00000244458	9	0		0		1	4
PACSIN3	ENST00000298838	9	0		0		2	3,5
PADI3	ENST00000375460	16	0		0		8	1,2,6,9,10,11,14,15
PADI4	ENST00000375448	16	0		0		5	5,7,10,13,16
PADI6	ENST00000619609	16	0		0		7	1,3,5,8,14,15,16
PAFAH1B1	ENST00000397195	10	0		0		4	4,6,8,9
PAH	ENST00000553106	13	0		0		4	1,2,5,8
PAICS	ENST00000512576	9	0		0		5	2,3,4,5,9
PAK1	ENST00000356341	14	0		0		5	2,3,7,11,14
PAK2	ENST00000327134	14	0		0		4	3,10,12,14
PAK3	ENST00000372007	14	0		4	8,12,13,18	14	5,6,7,8,9,10,11,12,13,14,15,16,17,18
PALB2	ENST00000261584	13	0		0		3	1,4,5
PALLD	ENST00000505667	20	0		0		9	2,7,9,10,11,15,17,19,21
PALS1	ENST00000261681	13	0		0		6	3,4,6,10,14,15
PAM16	ENST00000318059	5	0		4	2,3,4,5	5	1,2,3,4,5
PAN2	ENST00000440411	25	0		0		7	2,3,7,9,13,21,23
PANK2	ENST00000610179	7	0		0		2	4,6
PANK4	ENST00000378466	19	0		18	1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19	19	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
PANX1	ENST00000227638	5	0		0		4	1,2,3,4
PAPPA2	ENST00000367662	22	0		0		12	2,3,5,6,8,11,14,15,16,17,18,23
PAPSS1	ENST00000265174	12	0		0		4	1,3,5,8
PAPSS2	ENST00000456849	13	0		0		4	4,7,12,13
PARK7	ENST00000338639	6	0		0		2	3,4
PARN	ENST00000437198	24	0		22	1,2,3,4,5,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24	24	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
PARP1	ENST00000366794	23	0		0		8	1,2,4,6,9,11,12,13
PARP6	ENST00000569795	22	0		0		2	6,7
PARS2	ENST00000371279	1	0		0		1	2
PATL2	ENST00000682850	15	0		0		7	6,8,9,13,14,15,17
PAX1	ENST00000613128	5	0		0		3	1,2,4
PAX2	ENST00000355243	10	0		0		5	2,3,4,5,6
PAX3	ENST00000392070	9	0		0		3	3,4,7
PAX4	ENST00000639438	10	0		0		1	4
PAX5	ENST00000358127	10	0		0		3	2,3,6
PAX6	ENST00000640368	11	0		0		3	7,8,11
PAX7	ENST00000420770	9	0		0		5	1,2,5,7,8
PAX8	ENST00000429538	11	0		0		2	2,4
PAX9	ENST00000361487	4	0		0		3	2,3,4
PBRM1	ENST00000707071	31	0		0		14	6,8,10,11,16,17,18,19,24,25,26,28,30,31
PBX1	ENST00000420696	9	0		0		3	3,4,9
PC	ENST00000393960	20	0		0		8	6,7,8,10,12,15,19,21
PCARE	ENST00000331664	2	0		0		1	1
PCBD1	ENST00000299299	4	0		0		0	
PCBP2	ENST00000546463	14	0		0		2	2,14
PCCA	ENST00000376285	24	0		0		8	4,6,10,11,14,17,19,20
PCCB	ENST00000251654	15	0		0		6	1,2,5,6,7,13
PCDH10	ENST00000264360	5	0		0		4	1,3,4,5
PCDH12	ENST00000231484	4	0		0		2	1,4
PCDH15	ENST00000320301	32	0		0		1	33
PCDH15	ENST00000644397	37	0		0		11	3,7,10,21,25,26,28,29,33,37,38
PCDH19	ENST00000373034	6	0		4	1,4,5,6	6	1,2,3,4,5,6
PCDHA9	ENST00000532602	4	0		0		1	1
PCDHGA5	ENST00000518069	4	0		0		1	1
PCDHGC4	ENST00000306593	4	0		0		1	1
PCGF2	ENST00000620225	9	0		9	3,4,5,6,7,8,9,10,11	9	3,4,5,6,7,8,9,10,11
PCK1	ENST00000319441	9	0		0		7	2,4,5,6,7,8,10
PCK2	ENST00000216780	10	0		0		2	2,5
PCLO	ENST00000333891	25	0		0		14	1,2,3,5,6,7,8,12,13,14,15,19,21,25
PCNA	ENST00000379143	6	0		0		3	1,2,3
PCNT	ENST00000359568	47	0		0		31	2,5,7,8,9,10,12,13,15,19,20,21,22,23,24,25,26,27,28,29,30,31,32,35,37,38,39,40,41,42,47
PCSK1	ENST00000311106	14	0		0		7	1,7,8,10,11,12,14
PCSK9	ENST00000302118	12	0		0		5	2,4,5,11,12
PCYT1A	ENST00000431016	8	0		0		3	6,8,9
PCYT2	ENST00000538936	13	0		0		1	3
PDCD1	ENST00000334409	5	0		5	1,2,3,4,5	5	1,2,3,4,5
PDCD10	ENST00000392750	7	0		0		4	5,7,8,9
PDCD6IP	ENST00000307296	18	0		0		8	1,3,4,10,12,15,16,17
PDCL3	ENST00000264254	6	0		0		3	1,4,5
PDE10A	ENST00000539869	22	0		0		7	1,3,9,11,15,21,22
PDE11A	ENST00000286063	20	0		0		6	1,7,11,13,18,20
PDE12	ENST00000311180	3	0		0		3	1,2,3
PDE1C	ENST00000396191	18	0		0		5	1,4,5,12,18
PDE2A	ENST00000334456	31	0		0		3	13,14,18
PDE3A	ENST00000359062	16	0		0		10	1,2,4,5,6,9,10,11,12,16
PDE4D	ENST00000340635	15	0		0		8	1,4,6,7,10,12,14,15
PDE6A	ENST00000255266	22	0		0		7	1,3,9,10,16,20,21
PDE6B	ENST00000496514	22	0		0		6	1,2,3,8,13,19
PDE6C	ENST00000371447	22	0		0		9	1,2,9,10,11,13,17,20,21
PDE6D	ENST00000287600	5	0		0		2	3,5
PDE6G	ENST00000331056	3	0		0		1	2
PDE6H	ENST00000266395	3	0		0		1	4
PDE8B	ENST00000264917	22	0		0		9	1,3,9,11,12,14,18,20,21
PDGFB	ENST00000331163	6	0		0		3	2,4,5
PDGFD	ENST00000393158	7	0		0		3	1,3,6
PDGFRA	ENST00000257290	22	0		0		13	3,4,6,8,9,10,11,15,17,18,21,22,23
PDGFRB	ENST00000261799	22	0		0		10	3,6,9,12,14,15,17,18,22,23
PDGFRL	ENST00000251630	6	0		0		1	6
PDHA1	ENST00000422285	11	0		1	11	11	1,2,3,4,5,6,7,8,9,10,11
PDHA2	ENST00000295266	1	0		0		1	1
PDHB	ENST00000302746	10	0		0		3	2,6,7
PDHX	ENST00000227868	11	0		0		2	1,8
PDIA2	ENST00000219406	11	0		0		2	8,9
PDIA6	ENST00000272227	13	0		0		2	4,5
PDK3	ENST00000379162	11	0		1	4	11	1,2,3,4,5,6,7,8,9,10,11
PDLIM3	ENST00000284767	8	0		0		3	1,6,8
PDLIM4	ENST00000253754	7	0		0		2	3,7
PDLIM7	ENST00000355841	12	0		0		2	10,12
PDP1	ENST00000297598	1	0		0		1	2
PDSS1	ENST00000376215	12	0		0		2	1,5
PDSS2	ENST00000369037	8	0		0		4	1,3,6,7
PDX1	ENST00000381033	2	0		0		2	1,2
PDXK	ENST00000291565	11	0		0		2	3,4
PDYN	ENST00000217305	2	0		0		2	3,4
PDZD7	ENST00000619208	16	0		0		5	2,3,6,8,15
PDZD8	ENST00000334464	5	0		1	1	2	1,5
PECR	ENST00000265322	8	0		0		2	1,6
PEPD	ENST00000244137	15	0		0		6	2,3,4,8,11,14
PER2	ENST00000254657	22	0		0		9	2,4,8,15,16,17,19,20,21
PER3	ENST00000377532	21	0		0		6	2,6,10,18,19,21
PERCC1	ENST00000640283	1	0		0		0	
PERP	ENST00000421351	3	0		0		1	1
PET100	ENST00000594797	4	0		0		0	
PET117	ENST00000432901	2	0		0		2	1,2
PEX1	ENST00000248633	24	0		0		15	1,2,3,4,5,6,7,8,10,13,18,19,21,22,23
PEX10	ENST00000447513	6	0		0		1	3
PEX11B	ENST00000369306	4	0		0		1	4
PEX12	ENST00000225873	3	0		0		2	1,2
PEX13	ENST00000295030	4	0		0		3	1,2,4
PEX14	ENST00000356607	9	0		0		3	2,5,9
PEX16	ENST00000378750	11	0		0		2	4,11
PEX19	ENST00000368072	8	0		0		3	3,4,7
PEX2	ENST00000357039	1	0		0		1	4
PEX26	ENST00000399744	5	0		0		3	1,3,4
PEX3	ENST00000367591	12	0		0		1	8
PEX5	ENST00000675855	15	0		0		3	2,10,11
PEX6	ENST00000304611	17	0		0		5	1,4,5,6,10
PEX7	ENST00000318471	10	0		0		0	
PFKL	ENST00000349048	22	0		0		1	21
PFKM	ENST00000359794	22	0		0		1	5
PFN1	ENST00000225655	3	0		0		1	2
PGAM2	ENST00000297283	3	0		0		1	3
PGAP1	ENST00000354764	27	0		0		11	2,4,8,10,12,14,16,17,18,21,27
PGAP2	ENST00000278243	6	0		0		1	6
PGAP3	ENST00000300658	8	0		0		1	3
PGK1	ENST00000373316	11	0		1	3	11	1,2,3,4,5,6,7,8,9,10,11
PGK2	ENST00000304801	1	0		0		1	1
PGM1	ENST00000371084	11	0		0		8	1,3,4,5,6,8,9,10
PGM2L1	ENST00000298198	14	0		0		4	2,7,10,12
PGM3	ENST00000513973	12	0		0		4	2,3,9,11
PGR	ENST00000325455	8	0		1	1	5	1,2,3,4,7
PGRMC1	ENST00000217971	3	0		1	1	3	1,2,3
PHACTR1	ENST00000332995	13	0		0		5	3,5,9,10,13
PHACTR2	ENST00000440869	13	0		0		7	1,2,3,5,6,7,8
PHB1	ENST00000300408	6	0		0		1	5
PHC1	ENST00000544916	14	0		0		3	11,13,15
PHEX	ENST00000379374	22	0		2	5,6	20	1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22
PHF10	ENST00000339209	12	0		0		2	2,12
PHF12	ENST00000332830	15	0		0		8	2,3,4,7,9,12,14,15
PHF21A	ENST00000676320	16	0		0		6	8,10,12,13,16,17
PHF5A	ENST00000216252	4	0		0		1	4
PHF6	ENST00000370803	9	0		1	8	9	2,3,4,5,6,7,8,9,10
PHF8	ENST00000338154	21	0		9	3,4,5,6,7,11,13,16,21	20	2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22
PHGDH	ENST00000641023	12	0		0		3	3,11,12
PHIP	ENST00000275034	40	0		1	3	18	1,2,3,5,8,12,17,21,24,26,29,31,32,33,34,37,38,39
PHKA1	ENST00000373542	32	0		8	8,10,12,15,16,18,20,31	32	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
PHKA2	ENST00000379942	33	0		8	4,8,12,13,17,22,27,33	32	1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
PHKB	ENST00000323584	31	0		0		11	2,5,11,12,13,16,18,22,24,27,31
PHKG2	ENST00000563588	9	0		0		3	3,6,10
PHLDB1	ENST00000600882	22	0		0		8	3,4,6,9,16,19,20,23
PHOX2A	ENST00000298231	3	0		0		2	1,2
PHOX2B	ENST00000226382	3	0		0		3	1,2,3
PHYH	ENST00000263038	9	0		0		3	1,4,7
PHYKPL	ENST00000308158	12	0		0		5	6,8,9,10,11
PI4K2A	ENST00000370631	9	0		0		2	1,7
PI4KA	ENST00000255882	55	0		1	54	25	1,3,7,11,12,18,23,25,27,28,32,34,35,36,38,39,42,43,44,47,49,50,51,53,54
PI4KB	ENST00000368873	11	0		0		5	2,4,5,9,10
PIBF1	ENST00000326291	17	0		0		10	2,3,4,5,7,10,13,14,15,17
PICALM	ENST00000393346	20	0		0		4	1,5,7,17
PICK1	ENST00000356976	12	0		0		3	2,9,12
PIDD1	ENST00000347755	15	0		0		3	2,3,4
PIEZO1	ENST00000301015	51	0		0		5	37,39,43,44,51
PIEZO2	ENST00000674853	56	0		0		22	4,5,13,16,22,24,31,34,38,39,40,41,42,44,46,47,48,50,51,52,53,55
PIGA	ENST00000333590	5	0		1	4	5	2,3,4,5,6
PIGB	ENST00000164305	12	0		0		5	1,2,4,10,12
PIGC	ENST00000344529	1	0		0		1	2
PIGF	ENST00000281382	5	0		0		3	2,3,5
PIGG	ENST00000453061	13	0		0		6	1,2,4,9,12,13
PIGH	ENST00000216452	4	0		0		1	1
PIGK	ENST00000370812	11	0		0		5	1,3,4,9,10
PIGL	ENST00000225609	7	0		0		4	1,4,5,7
PIGM	ENST00000368090	1	0		0		1	1
PIGN	ENST00000640252	28	0		0		14	4,7,8,10,12,16,19,20,21,22,25,26,27,28
PIGO	ENST00000378617	10	0		0		4	2,7,8,9
PIGP	ENST00000360525	4	0		0		2	2,5
PIGQ	ENST00000321878	10	0		0		2	7,8
PIGS	ENST00000308360	12	0		0		5	2,3,4,5,7
PIGT	ENST00000279036	12	0		0		3	1,10,12
PIGU	ENST00000217446	12	0		0		2	9,11
PIGV	ENST00000674202	3	0		0		1	4
PIGW	ENST00000614443	1	0		1	2	1	2
PIGY	ENST00000527353	1	0		0		1	2
PIK3C2A	ENST00000691414	32	0		0		12	2,3,8,13,16,17,18,21,22,23,26,27
PIK3C2B	ENST00000684373	32	0		0		13	2,4,6,9,11,18,20,25,26,29,31,32,33
PIK3CA	ENST00000263967	20	0		0		8	2,4,9,14,15,17,20,21
PIK3CD	ENST00000377346	22	0		0		10	4,5,6,9,11,15,17,19,23,24
PIK3CG	ENST00000496166	10	0		0		3	2,5,11
PIK3R1	ENST00000521381	15	0		0		6	2,3,7,9,10,15
PIK3R2	ENST00000222254	15	0		0		4	2,7,11,13
PIK3R5	ENST00000447110	18	0		0		2	10,16
PIKFYVE	ENST00000264380	41	0		0		13	8,9,19,20,24,26,28,30,31,34,38,40,42
PINK1	ENST00000321556	8	0		0		5	1,4,6,7,8
PIP5K1C	ENST00000335312	18	0		0		5	3,7,8,15,16
PIR	ENST00000380420	9	0		1	6	9	2,3,4,5,6,7,8,9,10
PISD	ENST00000439502	8	0		0		3	1,4,8
PITPNM3	ENST00000262483	20	0		0		5	2,4,6,9,20
PITRM1	ENST00000224949	27	0		0		9	5,6,12,15,19,21,22,24,26
PITX1	ENST00000265340	3	0		0		3	1,2,3
PITX2	ENST00000644743	3	0		0		3	1,2,3
PITX3	ENST00000370002	3	0		0		3	2,3,4
PIWIL2	ENST00000356766	22	0		0		4	2,3,5,21
PJA1	ENST00000374571	1	0		1	2	1	2
PJVK	ENST00000644580	6	0		0		3	2,6,7
PKD1	ENST00000262304	46	0		1	22	12	5,10,15,17,21,22,23,24,25,26,28,29
PKD1L1	ENST00000289672	57	0		0		32	4,5,6,7,9,11,12,13,15,16,17,18,20,25,26,28,30,31,34,35,36,37,39,45,46,49,50,51,52,53,54,56
PKD2	ENST00000237596	15	0		0		8	1,3,4,5,7,10,13,15
PKDCC	ENST00000294964	7	0		0		3	1,2,7
PKHD1	ENST00000371117	66	0		0		19	9,14,15,16,29,32,34,42,45,46,48,50,52,53,54,55,58,61,67
PKHD1L1	ENST00000378402	78	0		0		30	5,6,11,13,14,17,20,21,24,29,30,31,32,34,38,41,43,44,49,50,51,54,57,58,60,61,62,67,73,77
PKLR	ENST00000342741	11	0		11	1,2,3,4,5,6,7,8,9,10,11	11	1,2,3,4,5,6,7,8,9,10,11
PKP1	ENST00000367324	13	0		0		6	1,3,4,5,8,13
PKP2	ENST00000340811	13	0		1	3	6	3,5,7,8,10,13
PLA2G2A	ENST00000482011	4	0		0		2	3,4
PLA2G4A	ENST00000367466	17	0		0		8	3,4,5,9,11,16,17,18
PLA2G5	ENST00000375108	4	0		0		2	3,5
PLA2G6	ENST00000332509	16	0		0		6	2,4,5,12,13,14
PLA2G7	ENST00000274793	11	0		0		6	5,8,9,10,11,12
PLAA	ENST00000397292	14	0		0		5	1,3,7,9,14
PLAAT3	ENST00000415826	4	0		0		3	2,3,4
PLAG1	ENST00000316981	2	0		0		1	5
PLAGL1	ENST00000674357	2	0		0		2	7,8
PLAT	ENST00000220809	13	0		0		5	5,8,11,13,14
PLAU	ENST00000372764	10	0		0		0	
PLCB1	ENST00000338037	32	0		0		9	8,13,16,20,26,28,30,31,32
PLCB2	ENST00000260402	32	0		0		9	3,4,8,9,10,13,16,17,19
PLCB3	ENST00000279230	31	0		0		5	9,11,14,16,28
PLCB4	ENST00000378473	37	0		0		12	6,7,8,11,13,15,19,20,21,28,30,34
PLCD1	ENST00000334661	15	0		0		4	3,5,6,13
PLCE1	ENST00000371380	31	0		0		12	2,3,5,8,11,13,19,24,25,29,31,32
PLCG1	ENST00000685551	32	0		0		17	1,4,9,10,13,14,15,16,17,18,19,20,21,22,26,29,31
PLCG2	ENST00000564138	32	0		0		15	3,4,6,11,14,17,18,19,25,26,27,28,29,30,32
PLCH1	ENST00000460012	22	0		0		8	4,6,10,15,16,21,22,23
PLCZ1	ENST00000266505	14	0		1	11	4	4,7,10,11
PLD1	ENST00000351298	26	0		0		7	5,11,18,21,24,25,27
PLD3	ENST00000409735	11	0		0		3	6,9,10
PLD4	ENST00000392593	10	0		0		1	4
PLEC	ENST00000345136	32	0		0		0	
PLEC	ENST00000356346	32	0		0		3	16,31,32
PLEK	ENST00000234313	9	0		0		3	1,3,9
PLEKHA5	ENST00000429027	31	0		0		17	1,2,4,5,6,8,11,12,13,14,19,22,23,25,29,30,31
PLEKHA7	ENST00000531066	27	0		0		10	3,5,6,9,10,11,16,20,23,27
PLEKHG1	ENST00000696526	15	0		0		9	3,4,8,9,12,13,14,16,17
PLEKHG2	ENST00000425673	18	0		0		5	10,11,13,18,19
PLEKHG5	ENST00000377728	20	0		0		1	6
PLEKHM1	ENST00000430334	11	4	3,5,6,7	11	2,3,4,5,6,7,8,9,10,11,12	11	2,3,4,5,6,7,8,9,10,11,12
PLEKHM2	ENST00000375799	20	0		0		5	3,4,9,14,20
PLEKHN1	ENST00000379410	16	0		0		1	16
PLG	ENST00000308192	19	0		0		7	4,11,15,16,17,18,19
PLIN1	ENST00000300055	8	0		0		3	4,8,9
PLIN4	ENST00000301286	7	0		0		2	5,6
PLK1	ENST00000300093	10	0		0		5	1,5,6,9,10
PLK4	ENST00000270861	16	0		0		8	1,2,5,7,10,12,14,16
PLN	ENST00000357525	1	0		0		0	
PLOD1	ENST00000196061	19	0		0		7	3,4,7,9,10,16,18
PLOD2	ENST00000282903	20	0		0		11	2,3,4,7,9,10,11,13,16,18,19
PLOD3	ENST00000223127	19	0		0		8	1,2,3,4,5,13,14,17
PLP1	ENST00000621218	7	0		1	4	7	1,2,3,4,5,6,7
PLPBP	ENST00000328195	8	0		0		2	1,8
PLPP6	ENST00000381883	1	0		0		1	1
PLS1	ENST00000457734	15	0		0		4	4,9,15,16
PLS3	ENST00000355899	15	0		3	10,12,14	15	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
PLTP	ENST00000372431	15	0		0		5	3,4,5,9,11
PLVAP	ENST00000252590	6	0		0		3	1,2,3
PLXNA1	ENST00000393409	31	0		0		5	18,20,22,30,32
PLXNA2	ENST00000367033	31	0		0		13	2,4,6,7,10,12,14,16,20,22,29,30,32
PLXNA3	ENST00000369682	32	0		4	3,12,19,25	32	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
PLXNB2	ENST00000359337	35	0		0		10	3,4,9,10,19,20,21,26,36,37
PLXNC1	ENST00000258526	31	0		0		9	1,4,5,7,14,15,17,24,27
PLXND1	ENST00000324093	36	0		0		14	1,8,9,15,20,21,22,25,26,27,33,34,35,36
PMEL	ENST00000548747	11	0		0		5	1,6,8,9,10
PMEPA1	ENST00000341744	4	0		0		1	4
PMFBP1	ENST00000237353	20	0		0		10	8,9,10,11,12,14,15,16,17,20
PML	ENST00000268058	9	0		0		4	2,3,6,9
PMM2	ENST00000268261	8	0		0		3	1,5,6
PMP2	ENST00000256103	4	0		0		1	2
PMP22	ENST00000312280	4	0		0		0	
PMPCA	ENST00000371717	13	0		0		3	6,9,12
PMPCB	ENST00000249269	13	0		0		5	1,2,8,10,12
PMS2	ENST00000265849	15	0		0		9	1,3,5,6,8,10,11,14,15
PMVK	ENST00000368467	5	0		0		2	1,4
PNKD	ENST00000273077	10	0		0		0	
PNKP	ENST00000322344	16	0		0		1	17
PNLDC1	ENST00000392167	19	0		0		3	1,3,18
PNLIP	ENST00000369221	12	0		0		5	7,8,10,12,13
PNP	ENST00000361505	6	0		0		3	2,4,6
PNPLA1	ENST00000636260	9	0		0		3	2,6,7
PNPLA2	ENST00000336615	9	0		0		0	
PNPLA3	ENST00000216180	9	0		0		4	2,4,6,9
PNPLA4	ENST00000381042	6	0		1	7	6	2,3,4,5,6,7
PNPLA6	ENST00000600737	32	0		0		8	1,7,9,11,14,16,28,29
PNPLA8	ENST00000257694	9	0		0		5	3,4,6,7,9
PNPO	ENST00000642017	7	0		0		1	7
PNPT1	ENST00000447944	28	0		0		9	1,4,10,11,13,18,19,20,24
POC1A	ENST00000296484	11	0		0		3	2,3,8
POC1B	ENST00000313546	12	0		1	5	6	2,3,5,7,9,11
POC5	ENST00000428202	11	0		0		7	2,4,6,8,9,10,12
PODXL	ENST00000378555	9	0		0		4	1,4,5,8
POF1B	ENST00000262753	16	0		2	12,15	16	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
POFUT1	ENST00000375749	7	0		0		3	3,5,7
POGLUT1	ENST00000295588	11	0		0		4	1,7,9,10
POGZ	ENST00000271715	18	0		0		5	3,6,11,18,19
POLA1	ENST00000379068	37	0		9	2,5,8,14,20,25,27,28,37	36	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
POLA2	ENST00000265465	18	0		0		6	1,2,6,8,16,17
POLD1	ENST00000440232	26	0		0		3	6,10,27
POLD2	ENST00000610533	10	0		0		8	2,3,4,5,6,9,10,11
POLD3	ENST00000263681	12	0		0		4	1,6,7,11
POLE	ENST00000320574	49	0		0		19	9,12,13,14,15,16,19,21,26,28,29,30,31,32,34,38,42,45,46
POLE2	ENST00000216367	19	0		0		7	1,6,7,8,12,14,15
POLG	ENST00000268124	22	0		0		12	2,5,6,12,14,16,17,18,19,20,21,22
POLG2	ENST00000539111	8	0		0		4	1,2,3,7
POLH	ENST00000372236	10	0		0		2	7,11
POLR1A	ENST00000263857	34	0		0		14	1,2,5,12,13,16,18,20,21,24,26,27,31,32
POLR1B	ENST00000263331	15	0		0		5	1,7,8,10,15
POLR1C	ENST00000642195	9	0		0		2	5,6
POLR1D	ENST00000302979	2	0		0		0	
POLR2A	NM_000937.5	30	0		0		14	2,5,6,7,8,12,16,17,18,19,20,21,27,28
POLR2C	ENST00000219252	9	0		0		3	2,7,9
POLR3A	ENST00000372371	31	0		0		9	6,8,9,16,18,20,21,27,31
POLR3B	ENST00000228347	28	0		0		13	1,2,7,11,13,14,15,17,22,23,24,25,27
POLR3C	ENST00000334163	14	0		0		4	3,7,13,15
POLR3F	ENST00000377603	9	0		0		3	1,5,9
POLR3GL	ENST00000369314	7	0		0		1	3
