gene	transcript	exon	coord	exon_len	median_cov	is_dead_10x	is_dead_20x	is_dead_30x	gene_cds_len	gene_dead_10x_pct	gene_dead_20x_pct	gene_dead_30x_pct
MYO16	ENST00000457511	35	chr13:109206598-109206846	248	51.91	0	0	1	6343	0.0	17.9	46.2
MYO18A	ENST00000527372	16	chr17:29111711-29111873	162	8.91	1	1	1	6985	2.3	2.3	2.3
MYO18B	ENST00000335473	4	chr22:25768104-25769438	1334	50.37	0	1	1	8544	0.0	32.1	32.1
MYO18B	ENST00000335473	38	chr22:25952275-25952433	158	21.62	0	1	1	8544	0.0	32.1	32.1
MYO18B	ENST00000335473	43	chr22:26026434-26027688	1254	59.72	0	1	1	8544	0.0	32.1	32.1
MYO1B	ENST00000392318	3	chr2:191296100-191296236	136	33.74	0	0	1	4011	0.0	0.0	15.3
MYO1B	ENST00000392318	6	chr2:191346225-191346292	67	33.45	0	0	1	4011	0.0	0.0	15.3
MYO1B	ENST00000392318	19	chr2:191392097-191392211	114	39.32	0	0	1	4011	0.0	0.0	15.3
MYO1B	ENST00000392318	28	chr2:191414037-191414190	153	42.17	0	0	1	4011	0.0	0.0	15.3
MYO1B	ENST00000392318	31	chr2:191423826-191423970	144	43.34	0	0	1	4011	0.0	0.0	15.3
MYO1H	ENST00000310903	1	chr12:109347950-109347982	32	0.00	1	1	1	3757	0.9	6.7	10.0
MYO1H	ENST00000310903	4	chr12:109396373-109396592	219	36.31	0	1	1	3757	0.9	6.7	10.0
MYO1H	ENST00000310903	12	chr12:109409952-109410078	126	43.06	0	0	1	3757	0.9	6.7	10.0
MYO3B	ENST00000408978	2	chr2:170199197-170199401	204	36.75	0	0	1	4726	0.0	0.0	8.0
MYO3B	ENST00000408978	20	chr2:170404236-170404410	174	44.15	0	0	1	4726	0.0	0.0	8.0
MYO5A	ENST00000399233	1	chr15:52528769-52528816	47	37.30	0	0	1	6483	0.0	0.0	0.7
MYO5B	ENST00000285039	1	chr18:50194756-50194803	47	24.89	0	1	1	6347	0.0	0.7	0.7
MYO5C	ENST00000261839	37	chr15:52205805-52205976	171	39.65	0	0	1	6049	0.0	0.0	2.8
MYO7A	ENST00000409709	3	chr11:77142698-77142832	134	34.04	0	0	1	7608	0.0	0.0	13.3
MYO7A	ENST00000409709	4	chr11:77147787-77147960	173	40.24	0	0	1	7608	0.0	0.0	13.3
MYO7A	ENST00000409709	5	chr11:77155896-77156101	205	42.43	0	0	1	7608	0.0	0.0	13.3
MYO7A	ENST00000409709	30	chr11:77190686-77190880	194	54.64	0	0	1	7608	0.0	0.0	13.3
MYO7A	ENST00000409709	35	chr11:77199524-77199828	304	60.67	0	0	1	7608	0.0	0.0	13.3
MYO9A	ENST00000356056	2	chr15:72045713-72046573	860	64.08	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	8	chr15:72007815-72007962	147	32.80	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	10	chr15:71994458-71994595	137	41.05	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	11	chr15:71991092-71991247	155	38.63	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	12	chr15:71978160-71978302	142	51.91	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	13	chr15:71967973-71968135	162	0.00	1	1	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	14	chr15:71959890-71960106	216	41.34	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	15	chr15:71951766-71951906	140	50.46	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	16	chr15:71938841-71938937	96	37.05	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	17	chr15:71935330-71935494	164	1.54	1	1	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	19	chr15:71916359-71916502	143	35.72	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	21	chr15:71903918-71904049	131	0.00	1	1	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	23	chr15:71901180-71901350	170	41.73	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	24	chr15:71899676-71900016	340	57.65	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	25	chr15:71897450-71899042	1592	63.31	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	31	chr15:71878029-71878241	212	43.12	0	0	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	35	chr15:71854366-71854579	213	35.93	0	1	1	8467	5.4	13.6	65.0
MYO9A	ENST00000356056	42	chr15:71826569-71827053	484	54.79	0	1	1	8467	5.4	13.6	65.0
MYO9B	ENST00000682292	21	chr19:17192735-17193072	337	3.73	1	1	1	7254	4.6	10.7	10.7
MYO9B	ENST00000682292	40	chr19:17211884-17212320	436	33.53	0	1	1	7254	4.6	10.7	10.7
MYOC	ENST00000037502	1	chr1:171651997-171652621	624	77.75	0	0	1	1575	0.0	0.0	90.7
MYOC	ENST00000037502	3	chr1:171635914-171636719	805	83.56	0	0	1	1575	0.0	0.0	90.7
MYOCD	ENST00000425538	6	chr17:12736150-12736346	196	47.73	0	0	1	3241	0.0	0.0	63.3
MYOCD	ENST00000425538	7	chr17:12739192-12739338	146	46.02	0	0	1	3241	0.0	0.0	63.3
MYOCD	ENST00000425538	10	chr17:12752403-12753356	953	70.68	0	0	1	3241	0.0	0.0	63.3
MYOCD	ENST00000425538	11	chr17:12756403-12756567	164	43.35	0	0	1	3241	0.0	0.0	63.3
MYOCD	ENST00000425538	14	chr17:12763062-12763654	592	59.49	0	0	1	3241	0.0	0.0	63.3
MYOD1	ENST00000250003	1	chr11:17719772-17720422	650	48.77	0	1	1	1023	0.0	63.5	100.0
MYOD1	ENST00000250003	2	chr11:17720891-17720990	99	23.89	0	0	1	1023	0.0	63.5	100.0
MYOD1	ENST00000250003	3	chr11:17721244-17721518	274	52.01	0	0	1	1023	0.0	63.5	100.0
MYOF	ENST00000359263	23	chr10:93374752-93374965	213	45.85	0	0	1	7266	2.3	5.2	10.7
MYOF	ENST00000359263	36	chr10:93349797-93349979	182	39.78	0	0	1	7266	2.3	5.2	10.7
MYOF	ENST00000359263	45	chr10:93328752-93328921	169	2.90	1	1	1	7266	2.3	5.2	10.7
MYOF	ENST00000359263	51	chr10:93313009-93313220	211	41.87	0	1	1	7266	2.3	5.2	10.7
MYOG	ENST00000241651	1	chr1:203085480-203085971	491	63.30	0	0	1	735	0.0	0.0	66.8
MYOM1	ENST00000356443	2	chr18:3214923-3215233	310	53.90	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	3	chr18:3193807-3193968	161	41.20	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	4	chr18:3188737-3189097	360	28.11	1	1	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	5	chr18:3187469-3187647	178	43.14	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	6	chr18:3176031-3176144	113	28.70	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	11	chr18:3154936-3155098	162	46.89	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	12	chr18:3151683-3151903	220	44.71	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	14	chr18:3141928-3142073	145	50.55	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	15	chr18:3135536-3135740	204	51.66	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	16	chr18:3134639-3134834	195	54.45	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	17	chr18:3131364-3131506	142	45.17	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	18	chr18:3129221-3129529	308	45.06	0	1	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	19	chr18:3126690-3126907	217	44.83	0	0	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	21	chr18:3116320-3116525	205	50.62	0	1	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	22	chr18:3112287-3112422	135	27.56	0	1	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	30	chr18:3086027-3086161	134	33.93	0	1	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	34	chr18:3079168-3079352	184	47.76	0	1	1	5798	6.2	22.9	63.6
MYOM1	ENST00000356443	38	chr18:3067251-3067565	314	56.37	0	0	1	5798	6.2	22.9	63.6
MYOM2	ENST00000262113	2	chr8:2050756-2050883	127	30.98	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	4	chr8:2057337-2057496	159	31.40	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	5	chr8:2057612-2057790	178	28.50	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	6	chr8:2059142-2059255	113	37.19	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	7	chr8:2069267-2069376	109	35.51	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	9	chr8:2072334-2072519	185	33.73	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	10	chr8:2073328-2073510	182	27.87	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	11	chr8:2076130-2076292	162	39.45	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	14	chr8:2085252-2085400	148	26.61	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	15	chr8:2089997-2090201	204	8.14	1	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	16	chr8:2092335-2092530	195	43.36	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	17	chr8:2093959-2094101	142	32.87	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	18	chr8:2096236-2096444	208	24.84	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	19	chr8:2098846-2098993	147	30.73	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	20	chr8:2100865-2101064	199	41.94	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	21	chr8:2102656-2102791	135	30.68	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	22	chr8:2106231-2106408	177	16.73	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	23	chr8:2106480-2106607	127	23.63	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	24	chr8:2108775-2108840	65	28.11	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	25	chr8:2109384-2109541	157	29.33	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	26	chr8:2115949-2116114	165	19.43	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	27	chr8:2116205-2116285	80	19.85	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	29	chr8:2123241-2123375	134	24.09	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	30	chr8:2123544-2123652	108	28.59	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	31	chr8:2124168-2124227	59	26.70	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	32	chr8:2129116-2129242	126	36.21	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	33	chr8:2140712-2140896	184	26.64	0	1	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	34	chr8:2141130-2141187	57	30.89	0	0	1	5118	4.0	38.0	79.6
MYOM2	ENST00000262113	35	chr8:2142364-2142407	43	28.34	0	0	1	5118	4.0	38.0	79.6
MYOZ1	ENST00000359322	3	chr10:73637733-73637932	199	47.72	0	0	1	1000	0.0	25.2	45.1
MYOZ1	ENST00000359322	6	chr10:73631919-73632171	252	48.49	0	1	1	1000	0.0	25.2	45.1
MYPN	ENST00000358913	2	chr10:68121428-68122350	922	76.97	0	0	1	4343	0.0	0.0	21.2
MYRF	ENST00000278836	3	chr11:61765947-61766231	284	41.30	0	1	1	3996	0.0	21.4	21.4
MYRF	ENST00000278836	5	chr11:61770235-61770535	300	58.59	0	1	1	3996	0.0	21.4	21.4
MYRF	ENST00000278836	22	chr11:61781562-61781834	272	43.02	0	1	1	3996	0.0	21.4	21.4
MYSM1	ENST00000472487	8	chr1:58681774-58682555	781	47.52	0	1	1	2887	0.0	40.5	45.8
MYSM1	ENST00000472487	16	chr1:58667027-58667236	209	42.04	0	1	1	2887	0.0	40.5	45.8
MYSM1	ENST00000472487	17	chr1:58665488-58665641	153	29.78	0	0	1	2887	0.0	40.5	45.8
MYSM1	ENST00000472487	20	chr1:58659986-58660165	179	34.31	0	1	1	2887	0.0	40.5	45.8
MYT1	ENST00000328439	5	chr20:64205024-64205107	83	18.95	0	1	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	6	chr20:64205542-64205810	268	44.07	0	0	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	7	chr20:64207583-64208497	914	34.83	0	1	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	8	chr20:64211195-64211350	155	35.99	0	0	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	10	chr20:64213523-64213657	134	0.00	1	1	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	11	chr20:64217056-64217291	235	47.99	0	0	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	13	chr20:64219702-64219992	290	37.73	0	1	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	14	chr20:64221882-64222057	175	30.97	0	0	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	17	chr20:64227404-64227487	83	30.68	0	0	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	18	chr20:64227877-64227981	104	36.52	0	0	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	19	chr20:64232153-64232395	242	48.69	0	0	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	21	chr20:64237276-64237400	124	38.33	0	0	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	22	chr20:64239749-64239913	164	36.95	0	0	1	3786	3.5	37.5	82.4
MYT1	ENST00000328439	23	chr20:64240309-64240458	149	32.45	0	0	1	3786	3.5	37.5	82.4
MYT1L	ENST00000647738	9	chr2:1942971-1943344	373	36.32	0	1	1	3961	0.0	9.4	9.4
MYZAP	ENST00000267853	1	chr15:57592024-57592119	95	21.76	0	1	1	1661	0.0	5.7	13.0
MYZAP	ENST00000267853	12	chr15:57674957-57675078	121	31.55	0	0	1	1661	0.0	5.7	13.0
MZT2B	ENST00000281871	1	chr2:130182272-130182462	190	34.16	1	1	1	537	35.4	35.4	35.4
N4BP1	ENST00000262384	1	chr16:48609764-48609982	218	28.45	1	1	1	2831	7.7	13.0	30.9
N4BP1	ENST00000262384	3	chr16:48553528-48553679	151	39.20	0	1	1	2831	7.7	13.0	30.9
N4BP1	ENST00000262384	5	chr16:48547996-48548124	128	42.22	0	0	1	2831	7.7	13.0	30.9
N4BP1	ENST00000262384	7	chr16:48542893-48543271	378	68.72	0	0	1	2831	7.7	13.0	30.9
NAA10	ENST00000464845	1	chrX:153934873-153934914	41	11.27	0	1	1	868	0.0	4.7	4.7
NAA15	ENST00000296543	3	chr4:139336837-139336962	125	43.13	0	0	1	3001	0.0	5.9	51.0
NAA15	ENST00000296543	4	chr4:139340901-139341079	178	31.34	0	1	1	3001	0.0	5.9	51.0
NAA15	ENST00000296543	5	chr4:139342815-139342970	155	40.62	0	0	1	3001	0.0	5.9	51.0
NAA15	ENST00000296543	11	chr4:139357375-139357565	190	49.88	0	0	1	3001	0.0	5.9	51.0
NAA15	ENST00000296543	13	chr4:139360489-139360638	149	38.80	0	0	1	3001	0.0	5.9	51.0
NAA15	ENST00000296543	14	chr4:139361713-139361947	234	53.36	0	0	1	3001	0.0	5.9	51.0
NAA15	ENST00000296543	15	chr4:139370200-139370414	214	46.62	0	0	1	3001	0.0	5.9	51.0
NAA15	ENST00000296543	18	chr4:139384821-139384988	167	41.77	0	0	1	3001	0.0	5.9	51.0
NAA15	ENST00000296543	19	chr4:139386122-139386240	118	37.30	0	0	1	3001	0.0	5.9	51.0
NAA20	ENST00000334982	5	chr20:20032497-20032663	166	34.28	0	1	1	657	0.0	25.3	25.3
NAA25	ENST00000261745	10	chr12:112071884-112072074	190	48.27	0	0	1	3399	0.0	0.0	18.3
NAA25	ENST00000261745	11	chr12:112068869-112069002	133	48.96	0	0	1	3399	0.0	0.0	18.3
NAA25	ENST00000261745	22	chr12:112039218-112039349	131	34.05	0	0	1	3399	0.0	0.0	18.3
NAA25	ENST00000261745	23	chr12:112033222-112033389	167	35.75	0	0	1	3399	0.0	0.0	18.3
NAA30	ENST00000556492	2	chr14:57390947-57391738	791	35.54	1	1	1	1169	67.7	67.7	81.2
NAA30	ENST00000556492	5	chr14:57409368-57409526	158	30.48	0	0	1	1169	67.7	67.7	81.2
NACC1	ENST00000292431	5	chr19:13137467-13137585	118	35.05	0	0	1	1684	0.0	0.0	7.0
NADK2	ENST00000381937	1	chr5:36241488-36241808	320	26.81	1	1	1	1569	20.4	20.4	43.8
NADK2	ENST00000381937	2	chr5:36227466-36227575	109	33.97	0	0	1	1569	20.4	20.4	43.8
NADK2	ENST00000381937	7	chr5:36211833-36211932	99	38.35	0	0	1	1569	20.4	20.4	43.8
NADK2	ENST00000381937	12	chr5:36195133-36195292	159	44.62	0	0	1	1569	20.4	20.4	43.8
NADSYN1	ENST00000319023	21	chr11:71501291-71501362	71	28.38	0	0	1	2541	0.0	0.0	2.8
NAE1	ENST00000290810	5	chr16:66823518-66823610	92	1.10	1	1	1	2005	4.6	8.7	15.2
NAE1	ENST00000290810	7	chr16:66821439-66821569	130	34.49	0	0	1	2005	4.6	8.7	15.2
NAE1	ENST00000290810	9	chr16:66817414-66817497	83	39.66	0	1	1	2005	4.6	8.7	15.2
NAF1	ENST00000274054	2	chr4:163164206-163164401	195	37.50	0	0	1	1645	0.0	28.7	51.6
NAF1	ENST00000274054	5	chr4:163140212-163140393	181	44.79	0	0	1	1645	0.0	28.7	51.6
NAF1	ENST00000274054	8	chr4:163128886-163129358	472	56.67	0	1	1	1645	0.0	28.7	51.6
NAGLU	ENST00000225927	1	chr17:42536262-42536665	403	9.28	1	1	1	2352	17.1	17.1	17.1
NAGS	ENST00000293404	1	chr17:44004653-44005099	446	52.20	0	1	1	1745	0.0	25.6	25.6
NALCN	ENST00000251127	3	chr13:101395172-101395375	203	44.73	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	6	chr13:101376689-101376838	149	42.88	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	8	chr13:101292213-101292376	163	57.41	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	12	chr13:101237744-101237932	188	47.27	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	13	chr13:101229382-101229594	212	45.62	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	17	chr13:101143069-101143231	162	58.28	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	21	chr13:101107687-101107799	112	47.33	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	25	chr13:101104284-101104436	152	49.70	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	37	chr13:101073573-101073687	114	38.51	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	38	chr13:101068684-101068837	153	39.24	0	0	1	6077	0.0	0.0	30.0
NALCN	ENST00000251127	44	chr13:101055284-101055498	214	45.84	0	0	1	6077	0.0	0.0	30.0
NANOS1	ENST00000425699	1	chr10:119029791-119030690	899	21.43	1	1	1	899	100.0	100.0	100.0
NANS	ENST00000210444	5	chr9:98080805-98081092	287	66.03	0	1	1	1200	0.0	23.9	23.9
NAPB	ENST00000377026	3	chr20:23397061-23397198	137	0.00	1	1	1	1117	12.3	12.3	12.3
NARS1	ENST00000256854	8	chr18:57607433-57607675	242	69.98	0	0	1	1927	0.0	0.0	20.4
NARS1	ENST00000256854	13	chr18:57602344-57602496	152	41.12	0	0	1	1927	0.0	0.0	20.4
NARS2	ENST00000281038	4	chr11:78566121-78566282	161	31.18	0	0	1	1714	0.0	0.0	9.4
NAT2	ENST00000286479	2	chr8:18399993-18400886	893	40.02	0	0	1	893	0.0	0.0	100.0
NAT8	ENST00000272425	2	chr2:73640934-73641638	704	62.85	0	1	1	704	0.0	100.0	100.0
NAV2	ENST00000349880	1	chr11:19713685-19713972	287	66.60	0	0	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	5	chr11:19879858-19880137	279	64.89	0	0	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	10	chr11:19948680-19949090	410	55.99	0	0	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	13	chr11:20043970-20044282	312	71.60	0	0	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	14	chr11:20044957-20045680	723	59.45	0	0	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	15	chr11:20048717-20049205	488	73.64	0	0	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	19	chr11:20055758-20055967	209	46.13	0	0	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	28	chr11:20092195-20092378	183	30.82	0	1	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	31	chr11:20097566-20097755	189	49.36	0	0	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	32	chr11:20100926-20101182	256	62.68	0	0	1	8050	0.0	2.3	44.1
NAV2	ENST00000349880	35	chr11:20105520-20105737	217	37.04	0	0	1	8050	0.0	2.3	44.1
NAV3	ENST00000397909	1	chr12:77831451-77831714	263	60.41	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	5	chr12:77968508-77968712	204	50.84	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	7	chr12:77998326-77998486	160	40.82	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	9	chr12:78021736-78021872	136	38.77	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	11	chr12:78050753-78051157	404	62.49	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	13	chr12:78116761-78116914	153	0.00	1	1	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	14	chr12:78118016-78118307	291	56.22	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	15	chr12:78119226-78119955	729	66.50	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	16	chr12:78121929-78122438	509	58.77	0	1	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	19	chr12:78137166-78137375	209	42.34	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	32	chr12:78188237-78188353	116	33.01	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	33	chr12:78188598-78188787	189	31.84	0	1	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	34	chr12:78189973-78190229	256	49.45	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	35	chr12:78197236-78197411	175	31.11	0	1	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	37	chr12:78199324-78199541	217	53.10	0	0	1	7958	1.9	14.6	52.1
NAV3	ENST00000397909	38	chr12:78200462-78200601	139	27.27	0	1	1	7958	1.9	14.6	52.1
NAXD	ENST00000680254	1	chr13:110615591-110615657	66	40.44	0	0	1	1190	0.0	0.0	5.5
NBEA	ENST00000379939	1	chr13:34942810-34943124	314	39.73	1	1	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	4	chr13:35045295-35045411	116	40.41	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	5	chr13:35048552-35048694	142	39.73	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	7	chr13:35055999-35056139	140	34.53	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	8	chr13:35058706-35058873	167	36.85	0	1	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	9	chr13:35069897-35070115	218	29.09	0	1	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	10	chr13:35070708-35070862	154	49.22	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	13	chr13:35110799-35110988	189	41.07	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	21	chr13:35157067-35157280	213	34.37	0	1	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	22	chr13:35159005-35160042	1037	52.72	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	23	chr13:35161739-35161977	238	57.77	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	24	chr13:35164345-35164519	174	47.56	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	26	chr13:35171261-35171462	201	42.76	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	27	chr13:35173453-35173604	151	37.80	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	29	chr13:35182349-35182538	189	51.44	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	31	chr13:35195853-35196312	459	55.77	0	1	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	32	chr13:35208689-35208864	175	47.05	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	34	chr13:35232481-35232629	148	39.90	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	37	chr13:35349097-35349226	129	45.40	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	38	chr13:35352146-35352333	187	39.96	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	45	chr13:35566894-35567027	133	41.05	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	48	chr13:35606415-35606588	173	33.58	0	1	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	49	chr13:35628070-35628258	188	47.66	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	55	chr13:35655568-35655759	191	43.62	0	0	1	10084	3.1	15.3	56.0
NBEA	ENST00000379939	57	chr13:35667363-35667580	217	44.66	0	0	1	10084	3.1	15.3	56.0
NBEAL1	ENST00000683969	4	chr2:203049803-203049985	182	46.58	0	0	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	9	chr2:203083208-203083535	327	55.05	0	0	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	10	chr2:203084452-203084579	127	43.51	0	0	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	11	chr2:203097536-203097643	107	0.00	1	1	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	14	chr2:203107597-203108198	601	56.34	0	0	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	17	chr2:203113004-203113328	324	24.93	1	1	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	20	chr2:203125341-203125530	189	36.61	0	1	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	22	chr2:203126546-203126726	180	35.76	0	0	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	26	chr2:203131962-203132142	180	40.22	0	0	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	27	chr2:203133047-203133156	109	36.29	0	0	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	28	chr2:203135666-203136262	596	48.16	0	1	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	29	chr2:203136588-203136784	196	0.00	1	1	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	30	chr2:203138151-203138325	174	44.38	0	0	1	9272	8.7	24.1	61.9
NBEAL1	ENST00000683969	31	chr2:203138609-203138758	149	42.98	0	0	1	9272	8.7	24.1	61.9
